ts,utilization,time_in_station,time_in_queue,time_driving,meters_traveled
4019,0.27727985,107.462265,46.981133,267.5566,4528.6084
4020,0.27853772,107.73113,47.08019,268.1887,4549.1743
4021,0.27861634,108.004715,47.179245,268.81604,4555.3066
4022,0.27861634,108.28302,47.2783,269.4387,4576.769
4023,0.27893078,108.5566,47.377357,270.06604,4583.6226
4024,0.2794811,108.83491,47.476414,270.6887,4589.755
4025,0.27987418,109.10849,47.566036,271.32547,4603.4624
4026,0.27751568,109.37736,47.660378,271.96225,4603.4624
4027,0.27751568,109.63207,47.75472,272.61322,4603.4624
4028,0.2786163,109.88207,47.849056,273.26886,4603.4624
4029,0.2786163,110.13207,47.943398,273.92453,4603.4624
4030,0.2786163,110.37736,48.037735,274.5849,4603.4624
4031,0.2790094,110.636795,48.132076,275.23114,4624.514
4032,0.2777515,110.89151,48.226414,275.88208,4624.514
4033,0.27798736,111.14151,48.320755,276.53775,4635.66
4034,0.27853763,111.396225,48.415092,277.1887,4644.33
4035,0.27877352,111.63207,48.509434,277.8585,4644.33
4036,0.27924523,111.88207,48.60849,278.50943,4687.0425
4037,0.27853763,112.136795,48.707546,279.15567,4696.736
4038,0.27932382,112.386795,48.806602,279.8066,4709
4039,0.28136784,112.64151,48.90566,280.45282,4717.67
4040,0.28191814,112.90094,49.00472,281.09433,4725.736
4041,0.2807389,113.15094,49.103775,281.74527,4725.736
4042,0.2836477,113.41038,49.20283,282.38678,4739.4434
4043,0.28168228,113.669815,49.301888,283.0283,4744.929
4044,0.2803458,113.91509,49.400944,283.68396,4744.929
4045,0.28144643,114.15566,49.49528,284.34906,4751.783
4046,0.28113198,114.41038,49.589622,285,4769.9717
4047,0.28010997,114.66038,49.683964,285.65567,4781.0283
4048,0.27955967,114.90094,49.78302,286.31604,4795.83
4049,0.27869487,115.13207,49.882076,286.98584,4795.83
4050,0.2822326,115.37736,49.981133,287.6415,4823.9907
4051,0.28176093,115.62736,50.08019,288.29245,4831.5757
4052,0.28270432,115.863205,50.179245,288.95755,4831.5757
4053,0.28333324,116.11793,50.2783,289.60376,4861.75
4054,0.27995273,116.36793,50.377357,290.25473,4868.604
4055,0.27971688,116.603775,50.476414,290.9198,4875.4575
4056,0.27916655,116.83962,50.58019,291.5802,4885.151
4057,0.2778301,117.07547,50.693398,292.23114,4885.151
4058,0.27830178,117.30189,50.806602,292.8915,4896.2075
4059,0.27916655,117.54717,50.91981,293.53302,4931.4385
4060,0.27437094,117.787735,51.03302,294.17926,4938.2925
4061,0.27476403,118.03302,51.146225,294.82074,4943.349
4062,0.27586466,118.278305,51.259434,295.46225,4956.9243
4063,0.27484265,118.51887,51.372643,296.1085,4956.9243
4064,0.27492127,118.75,51.485847,296.76416,4956.9243
